W0408 13:47:31.513000 18488 site-packages\torch\_inductor\utils.py:1691] [0/0] Not enough SMs to use max_autotune_gemm mode
step:        0 | loss:  11.3129 | norm:   1.9483 | time:    17.75 | tok/s: 1227.964220 | lr: 0.000100
step:     4790 | loss:   3.1988 | norm:   2.6588 | time:  9918.68 | tok/s: 32015.052004 | lr: 0.010000
step:     4800 | loss:   3.2751 | norm:   1.6374 | time:  9939.22 | tok/s: 32052.996402 | lr: 0.010000
step:     4810 | loss:   3.1376 | norm:   1.6439 | time:  9959.76 | tok/s: 32053.396335 | lr: 0.010000
step:     4820 | loss:   3.2499 | norm:   1.7819 | time:  9980.29 | tok/s: 32042.822040 | lr: 0.010000
step:     4830 | loss:   3.3207 | norm:   2.1116 | time: 10000.87 | tok/s: 32047.170481 | lr: 0.010000
step:     4840 | loss:   3.1306 | norm:   2.0128 | time: 10021.40 | tok/s: 32034.457226 | lr: 0.010000
step:     4850 | loss:   3.1956 | norm:   1.6796 | time: 10041.95 | tok/s: 32032.590676 | lr: 0.010000
step:     4860 | loss:   3.2409 | norm:   1.8756 | time: 10062.48 | tok/s: 32032.501087 | lr: 0.010000
step:     4870 | loss:   3.1931 | norm:   2.9510 | time: 10083.02 | tok/s: 32023.887959 | lr: 0.010000
step:     4880 | loss:   3.3043 | norm:   1.6917 | time: 10103.55 | tok/s: 32006.377448 | lr: 0.010000
step:     4890 | loss:   3.2036 | norm:   1.8271 | time: 10124.09 | tok/s: 32028.537279 | lr: 0.010000
step:     4900 | loss:   3.3455 | norm:   1.8550 | time: 10144.62 | tok/s: 32031.220767 | lr: 0.010000
step:     4910 | loss:   3.1371 | norm:   1.7456 | time: 10165.17 | tok/s: 32054.379389 | lr: 0.010000
step:     4920 | loss:   3.1948 | norm:   1.8933 | time: 10185.70 | tok/s: 32042.254290 | lr: 0.010000
step:     4930 | loss:   3.2401 | norm:   2.0008 | time: 10206.23 | tok/s: 32035.476454 | lr: 0.010000
step:     4940 | loss:   3.1164 | norm:   1.5634 | time: 10226.81 | tok/s: 32055.575581 | lr: 0.010000
step:     4950 | loss:   3.0824 | norm:   1.8013 | time: 10247.35 | tok/s: 32012.993841 | lr: 0.010000
step:     4960 | loss:   3.0512 | norm:   1.6210 | time: 10267.92 | tok/s: 32014.037804 | lr: 0.010000
step:     4970 | loss:   3.3115 | norm:   2.0516 | time: 10288.46 | tok/s: 32027.406541 | lr: 0.010000
step:     4980 | loss:   3.1810 | norm:   1.4975 | time: 10309.00 | tok/s: 32036.973679 | lr: 0.010000
step:     4990 | loss:   3.1027 | norm:   1.5513 | time: 10329.57 | tok/s: 32043.849272 | lr: 0.010000
step:     5000 | loss:   3.1232 | norm:   1.4777 | time: 10350.10 | tok/s: 32014.209319 | lr: 0.010000
step:     5010 | loss:   3.0904 | norm:   1.8095 | time: 10370.68 | tok/s: 32039.871451 | lr: 0.010000
step:     5020 | loss:   3.0795 | norm:   2.0745 | time: 10391.26 | tok/s: 32039.785556 | lr: 0.010000
step:     5030 | loss:   3.0930 | norm:   2.7007 | time: 10411.79 | tok/s: 32019.866604 | lr: 0.010000
step:     5040 | loss:   3.1841 | norm:   2.0117 | time: 10434.10 | tok/s: 32026.085583 | lr: 0.010000
step:     5050 | loss:   3.2287 | norm:   1.5823 | time: 10454.64 | tok/s: 32022.399418 | lr: 0.010000
step:     5060 | loss:   3.3712 | norm:   2.0285 | time: 10475.19 | tok/s: 32019.877793 | lr: 0.010000
step:     5070 | loss:   3.2810 | norm:   2.2794 | time: 10495.73 | tok/s: 32042.489605 | lr: 0.010000
step:     5080 | loss:   3.2049 | norm:   1.6765 | time: 10516.28 | tok/s: 32009.832541 | lr: 0.010000
step:     5090 | loss:   3.3556 | norm:   2.2656 | time: 10536.82 | tok/s: 32019.553294 | lr: 0.010000
step:     5100 | loss:   3.2369 | norm:   1.5547 | time: 10557.38 | tok/s: 32000.724928 | lr: 0.010000
step:     5110 | loss:   3.2341 | norm:   2.1768 | time: 10577.93 | tok/s: 32005.643290 | lr: 0.010000
step:     5120 | loss:   3.2605 | norm:   2.1979 | time: 10598.48 | tok/s: 32007.920407 | lr: 0.010000
step:     5130 | loss:   3.2839 | norm:   1.9367 | time: 10619.03 | tok/s: 32027.275933 | lr: 0.010000
step:     5140 | loss:   3.2349 | norm:   1.9377 | time: 10639.59 | tok/s: 32037.518838 | lr: 0.010000
step:     5150 | loss:   3.3272 | norm:   1.5883 | time: 10660.13 | tok/s: 32005.386156 | lr: 0.010000
step:     5160 | loss:   3.2744 | norm:   1.9350 | time: 10680.67 | tok/s: 32013.128061 | lr: 0.010000
step:     5170 | loss:   3.3733 | norm:   1.5659 | time: 10701.22 | tok/s: 32026.298273 | lr: 0.010000
step:     5180 | loss:   3.2659 | norm:   3.6567 | time: 10721.77 | tok/s: 31988.405854 | lr: 0.010000
step:     5190 | loss:   3.2772 | norm:   2.2664 | time: 10742.32 | tok/s: 32000.933555 | lr: 0.010000
step:     5200 | loss:   3.3275 | norm:   1.6696 | time: 10762.90 | tok/s: 32044.080875 | lr: 0.010000
step:     5210 | loss:   3.1238 | norm:   2.0610 | time: 10783.45 | tok/s: 32017.136537 | lr: 0.010000
step:     5220 | loss:   3.2860 | norm:   1.7306 | time: 10804.00 | tok/s: 32017.673562 | lr: 0.010000
step:     5230 | loss:   3.3479 | norm:   3.1315 | time: 10824.58 | tok/s: 32039.404635 | lr: 0.010000
step:     5240 | loss:   3.1254 | norm:   1.7956 | time: 10845.13 | tok/s: 32023.876767 | lr: 0.010000
step:     5250 | loss:   3.2170 | norm:   1.6637 | time: 10865.68 | tok/s: 32009.038587 | lr: 0.010000
step:     5260 | loss:   3.4193 | norm:   1.9529 | time: 10886.23 | tok/s: 31998.303563 | lr: 0.010000
step:     5270 | loss:   3.1420 | norm:   2.2112 | time: 10906.79 | tok/s: 32014.969971 | lr: 0.010000
step:     5280 | loss:   3.3454 | norm:   1.7542 | time: 10927.34 | tok/s: 31998.839957 | lr: 0.010000
step:     5290 | loss:   3.2359 | norm:   1.4953 | time: 10947.89 | tok/s: 32005.956328 | lr: 0.010000
step:     5300 | loss:   3.1606 | norm:   1.7269 | time: 10968.45 | tok/s: 31994.072641 | lr: 0.010000
step:     5310 | loss:   3.2342 | norm:   1.9389 | time: 10989.00 | tok/s: 32003.247263 | lr: 0.010000
step:     5320 | loss:   3.4061 | norm:   2.5012 | time: 11009.55 | tok/s: 31990.326826 | lr: 0.010000
step:     5330 | loss:   3.1752 | norm:   1.9268 | time: 11030.15 | tok/s: 31988.718554 | lr: 0.010000
step:     5340 | loss:   3.1322 | norm:   2.0269 | time: 11050.70 | tok/s: 32031.205836 | lr: 0.010000
step:     5350 | loss:   3.2280 | norm:   3.4879 | time: 11071.29 | tok/s: 32019.732327 | lr: 0.010000
step:     5360 | loss:   3.2187 | norm:   1.6536 | time: 11091.84 | tok/s: 32011.614424 | lr: 0.010000
step:     5370 | loss:   3.1509 | norm:   1.8663 | time: 11112.39 | tok/s: 32016.111017 | lr: 0.010000
step:     5380 | loss:   3.1822 | norm:   1.6832 | time: 11132.94 | tok/s: 32002.938004 | lr: 0.010000
step:     5390 | loss:   3.2759 | norm:   1.9359 | time: 11153.49 | tok/s: 32026.369170 | lr: 0.010000
step:     5400 | loss:   3.1672 | norm:   1.6470 | time: 11174.04 | tok/s: 31961.049609 | lr: 0.010000
step:     5410 | loss:   3.1611 | norm:   1.8811 | time: 11194.60 | tok/s: 32039.878920 | lr: 0.010000
step:     5420 | loss:   3.1922 | norm:   1.6810 | time: 11215.15 | tok/s: 31995.860218 | lr: 0.010000
step:     5430 | loss:   3.1610 | norm:   1.8415 | time: 11235.70 | tok/s: 32042.582985 | lr: 0.010000
step:     5440 | loss:   3.1839 | norm:   2.0194 | time: 11256.25 | tok/s: 32037.996802 | lr: 0.010000
step:     5450 | loss:   3.1725 | norm:   1.7003 | time: 11276.80 | tok/s: 32015.055733 | lr: 0.010000
step:     5460 | loss:   3.1640 | norm:   1.5831 | time: 11297.34 | tok/s: 32035.218841 | lr: 0.010000
step:     5470 | loss:   3.1386 | norm:   1.6083 | time: 11317.93 | tok/s: 32005.352617 | lr: 0.010000
step:     5480 | loss:   3.1485 | norm:   1.5731 | time: 11338.48 | tok/s: 32006.321546 | lr: 0.010000
step:     5490 | loss:   3.1867 | norm:   1.7662 | time: 11359.03 | tok/s: 32013.657496 | lr: 0.010000
step:     5500 | loss:   3.0434 | norm:   1.3393 | time: 11379.62 | tok/s: 32006.060675 | lr: 0.010000
step:     5510 | loss:   3.5702 | norm:   2.4235 | time: 11400.17 | tok/s: 31994.508345 | lr: 0.010000
step:     5520 | loss:   3.1153 | norm:   1.8985 | time: 11420.72 | tok/s: 32026.249764 | lr: 0.010000
step:     5530 | loss:   3.0624 | norm:   1.7723 | time: 11441.28 | tok/s: 32014.593369 | lr: 0.010000
step:     5540 | loss:   3.1906 | norm:   1.9893 | time: 11461.85 | tok/s: 32015.477093 | lr: 0.010000
step:     5550 | loss:   3.1091 | norm:   1.7516 | time: 11484.05 | tok/s: 32050.032728 | lr: 0.010000
step:     5560 | loss:   2.9949 | norm:   1.4882 | time: 11504.60 | tok/s: 31998.936808 | lr: 0.010000
step:     5570 | loss:   3.1326 | norm:   1.3710 | time: 11525.15 | tok/s: 32034.938831 | lr: 0.010000
step:     5580 | loss:   3.2117 | norm:   1.6678 | time: 11545.70 | tok/s: 32013.899848 | lr: 0.010000
step:     5590 | loss:   3.0784 | norm:   1.5586 | time: 11566.29 | tok/s: 32062.305828 | lr: 0.010000
step:     5600 | loss:   3.3586 | norm:   1.6336 | time: 11586.83 | tok/s: 31995.111646 | lr: 0.010000
step:     5610 | loss:   3.4141 | norm:   3.8162 | time: 11607.38 | tok/s: 32012.826068 | lr: 0.010000
step:     5620 | loss:   3.3425 | norm:   2.0501 | time: 11627.93 | tok/s: 32025.514694 | lr: 0.010000
step:     5630 | loss:   3.3207 | norm:   1.8539 | time: 11648.47 | tok/s: 32009.769173 | lr: 0.010000
step:     5640 | loss:   3.3606 | norm:   2.6234 | time: 11669.02 | tok/s: 32021.735401 | lr: 0.010000
step:     5650 | loss:   3.1900 | norm:   1.6456 | time: 11689.57 | tok/s: 32042.485870 | lr: 0.010000
step:     5660 | loss:   3.2666 | norm:   2.1389 | time: 11710.15 | tok/s: 32012.949102 | lr: 0.010000
step:     5670 | loss:   3.3195 | norm:   1.7148 | time: 11730.70 | tok/s: 32008.349033 | lr: 0.010000
step:     5680 | loss:   3.2214 | norm:   2.3700 | time: 11751.37 | tok/s: 32006.962562 | lr: 0.010000
step:     5690 | loss:   3.1331 | norm:   1.6775 | time: 11771.97 | tok/s: 31995.126543 | lr: 0.010000
step:     5700 | loss:   3.2535 | norm:   1.8962 | time: 11792.52 | tok/s: 31987.240725 | lr: 0.010000
step:     5710 | loss:   3.3073 | norm:   5.9801 | time: 11813.08 | tok/s: 31990.963478 | lr: 0.010000
step:     5720 | loss:   3.3037 | norm:   1.9196 | time: 11833.63 | tok/s: 31981.862877 | lr: 0.010000
step:     5730 | loss:   3.2396 | norm:   4.0310 | time: 11854.18 | tok/s: 32016.226618 | lr: 0.010000
step:     5740 | loss:   3.2405 | norm:   2.0224 | time: 11874.73 | tok/s: 32016.465280 | lr: 0.010000
step:     5750 | loss:   3.2254 | norm:   1.8100 | time: 11895.28 | tok/s: 32018.743938 | lr: 0.010000
step:     5760 | loss:   3.0803 | norm:   1.6173 | time: 11915.82 | tok/s: 31996.850920 | lr: 0.010000
step:     5770 | loss:   3.1595 | norm:   1.8977 | time: 11936.41 | tok/s: 32013.146703 | lr: 0.010000
step:     5780 | loss:   3.4154 | norm:   1.7629 | time: 11956.96 | tok/s: 32035.636997 | lr: 0.010000
step:     5790 | loss:   3.1996 | norm:   1.7584 | time: 11977.51 | tok/s: 32012.203458 | lr: 0.010000
step:     5800 | loss:   3.3278 | norm:   1.8483 | time: 11998.05 | tok/s: 32029.809920 | lr: 0.010000
step:     5810 | loss:   3.1681 | norm:   1.8009 | time: 12018.60 | tok/s: 32022.529986 | lr: 0.010000
step:     5820 | loss:   3.1859 | norm:   1.7100 | time: 12039.14 | tok/s: 31987.430564 | lr: 0.010000
step:     5830 | loss:   3.2444 | norm:   2.0215 | time: 12059.73 | tok/s: 32030.731808 | lr: 0.010000
step:     5840 | loss:   3.2329 | norm:   1.7458 | time: 12080.27 | tok/s: 32003.496910 | lr: 0.010000
step:     5850 | loss:   3.2382 | norm:   1.8755 | time: 12100.83 | tok/s: 32018.001754 | lr: 0.010000
step:     5860 | loss:   3.2637 | norm:   2.1970 | time: 12121.38 | tok/s: 32015.674725 | lr: 0.010000
step:     5870 | loss:   3.2960 | norm:   1.6310 | time: 12141.92 | tok/s: 31999.793590 | lr: 0.010000
step:     5880 | loss:   3.2340 | norm:   1.8219 | time: 12162.51 | tok/s: 32030.011462 | lr: 0.010000
step:     5890 | loss:   3.3040 | norm:   1.7766 | time: 12183.10 | tok/s: 32028.899281 | lr: 0.010000
step:     5900 | loss:   3.3708 | norm:   1.7061 | time: 12203.65 | tok/s: 32017.826469 | lr: 0.010000
step:     5910 | loss:   3.1778 | norm:   1.7287 | time: 12224.20 | tok/s: 31985.692315 | lr: 0.010000
step:     5920 | loss:   3.1511 | norm:   1.9238 | time: 12244.77 | tok/s: 32029.671828 | lr: 0.010000
step:     5930 | loss:   3.2300 | norm:   1.7905 | time: 12265.31 | tok/s: 32036.286656 | lr: 0.010000
step:     5940 | loss:   3.1978 | norm:   2.0334 | time: 12285.87 | tok/s: 32031.168511 | lr: 0.010000
step:     5950 | loss:   3.0713 | norm:   1.7211 | time: 12306.41 | tok/s: 31963.859324 | lr: 0.010000
step:     5960 | loss:   3.1896 | norm:   1.8483 | time: 12326.96 | tok/s: 31997.160061 | lr: 0.010000
step:     5970 | loss:   3.2170 | norm:   1.8413 | time: 12347.51 | tok/s: 32004.122908 | lr: 0.010000
step:     5980 | loss:   3.0741 | norm:   1.8045 | time: 12368.06 | tok/s: 32035.427918 | lr: 0.010000
step:     5990 | loss:   3.1036 | norm:   1.7322 | time: 12388.62 | tok/s: 32010.902393 | lr: 0.010000
step:     6000 | loss:   3.1190 | norm:   1.9742 | time: 12409.16 | tok/s: 32033.774043 | lr: 0.010000
step:     6010 | loss:   3.1232 | norm:   1.7933 | time: 12429.71 | tok/s: 31996.638621 | lr: 0.010000
step:     6020 | loss:   2.9993 | norm:   2.0592 | time: 12450.27 | tok/s: 32011.756088 | lr: 0.010000
step:     6030 | loss:   3.0705 | norm:   1.4677 | time: 12470.83 | tok/s: 32003.508088 | lr: 0.010000
step:     6040 | loss:   3.2609 | norm:   1.6708 | time: 12491.42 | tok/s: 31971.224161 | lr: 0.010000
step:     6050 | loss:   3.0434 | norm:   2.7958 | time: 12513.81 | tok/s: 32054.080355 | lr: 0.010000
step:     6060 | loss:   3.2075 | norm:   1.5867 | time: 12534.34 | tok/s: 32065.066047 | lr: 0.010000
step:     6070 | loss:   3.0024 | norm:   1.5487 | time: 12554.93 | tok/s: 31986.220842 | lr: 0.010000
step:     6080 | loss:   3.1758 | norm:   1.7127 | time: 12575.46 | tok/s: 32005.948874 | lr: 0.010000
step:     6090 | loss:   3.0244 | norm:   2.3750 | time: 12596.00 | tok/s: 32037.705541 | lr: 0.010000
step:     6100 | loss:   3.5051 | norm:   2.3838 | time: 12616.58 | tok/s: 32028.854496 | lr: 0.010000
step:     6110 | loss:   3.0920 | norm:   1.6560 | time: 12637.12 | tok/s: 32021.351179 | lr: 0.010000
step:     6120 | loss:   3.1357 | norm:   1.6579 | time: 12657.66 | tok/s: 32034.367626 | lr: 0.010000
step:     6130 | loss:   3.1413 | norm:   2.2939 | time: 12678.24 | tok/s: 32018.419461 | lr: 0.010000
step:     6140 | loss:   3.0828 | norm:   3.4783 | time: 12698.79 | tok/s: 32052.047070 | lr: 0.010000
step:     6150 | loss:   3.3036 | norm:   2.4610 | time: 12719.33 | tok/s: 32025.350521 | lr: 0.010000
step:     6160 | loss:   3.1869 | norm:   1.7482 | time: 12739.88 | tok/s: 32021.720480 | lr: 0.010000
step:     6170 | loss:   3.2690 | norm:   1.7133 | time: 12760.43 | tok/s: 32033.281274 | lr: 0.010000
step:     6180 | loss:   3.2823 | norm:   4.8969 | time: 12780.96 | tok/s: 32017.830198 | lr: 0.010000
step:     6190 | loss:   3.2941 | norm:   2.5428 | time: 12801.51 | tok/s: 32025.193812 | lr: 0.010000
step:     6200 | loss:   3.2084 | norm:   1.7325 | time: 12822.05 | tok/s: 32080.218306 | lr: 0.010000
step:     6210 | loss:   3.1902 | norm:   1.5709 | time: 12842.59 | tok/s: 32039.654847 | lr: 0.010000
step:     6220 | loss:   3.1906 | norm:   1.8833 | time: 12863.13 | tok/s: 32020.791650 | lr: 0.010000
step:     6230 | loss:   3.4501 | norm:   2.1493 | time: 12883.67 | tok/s: 32050.088783 | lr: 0.010000
step:     6240 | loss:   3.1783 | norm:   1.7085 | time: 12904.21 | tok/s: 32024.130467 | lr: 0.010000
step:     6250 | loss:   3.1491 | norm:   1.6040 | time: 12924.79 | tok/s: 32053.104794 | lr: 0.010000
step:     6260 | loss:   3.2328 | norm:   1.7864 | time: 12945.33 | tok/s: 32020.060560 | lr: 0.010000
step:     6270 | loss:   3.2298 | norm:   3.6786 | time: 12965.88 | tok/s: 32036.996083 | lr: 0.010000
step:     6280 | loss:   3.2110 | norm:   1.6253 | time: 12986.46 | tok/s: 32032.949036 | lr: 0.010000
step:     6290 | loss:   3.2211 | norm:   1.6689 | time: 13007.00 | tok/s: 32041.884515 | lr: 0.010000
step:     6300 | loss:   3.2019 | norm:   1.9967 | time: 13027.54 | tok/s: 32040.203832 | lr: 0.010000
step:     6310 | loss:   3.1506 | norm:   1.9208 | time: 13048.07 | tok/s: 32042.370079 | lr: 0.010000
step:     6320 | loss:   3.3310 | norm:   1.9337 | time: 13068.62 | tok/s: 32004.644591 | lr: 0.010000
step:     6330 | loss:   3.3894 | norm:   2.2450 | time: 13089.16 | tok/s: 32033.187948 | lr: 0.010000
step:     6340 | loss:   3.1747 | norm:   2.3169 | time: 13109.69 | tok/s: 32016.909052 | lr: 0.010000
step:     6350 | loss:   3.2868 | norm:   1.7847 | time: 13130.23 | tok/s: 32022.682939 | lr: 0.010000
step:     6360 | loss:   3.1255 | norm:   1.6824 | time: 13150.80 | tok/s: 32024.093158 | lr: 0.010000
step:     6370 | loss:   3.2029 | norm:   1.7615 | time: 13171.39 | tok/s: 32047.379714 | lr: 0.010000
step:     6380 | loss:   3.1482 | norm:   1.4512 | time: 13191.93 | tok/s: 32023.361918 | lr: 0.010000
step:     6390 | loss:   3.2525 | norm:   1.8019 | time: 13212.46 | tok/s: 32032.097943 | lr: 0.010000
step:     6400 | loss:   3.2119 | norm:   2.3115 | time: 13233.01 | tok/s: 32030.593708 | lr: 0.010000
step:     6410 | loss:   3.1270 | norm:   1.7093 | time: 13253.54 | tok/s: 32031.396198 | lr: 0.010000
step:     6420 | loss:   3.1231 | norm:   1.6648 | time: 13274.09 | tok/s: 32035.681801 | lr: 0.010000
step:     6430 | loss:   3.2580 | norm:   1.5762 | time: 13294.64 | tok/s: 32028.541011 | lr: 0.010000
step:     6440 | loss:   3.0805 | norm:   1.6382 | time: 13315.18 | tok/s: 32031.291685 | lr: 0.010000
step:     6450 | loss:   3.0708 | norm:   1.9152 | time: 13335.73 | tok/s: 32018.546267 | lr: 0.010000
step:     6460 | loss:   3.2657 | norm:   2.0372 | time: 13356.27 | tok/s: 32041.428846 | lr: 0.010000
step:     6470 | loss:   3.2237 | norm:   2.5756 | time: 13376.80 | tok/s: 32024.820700 | lr: 0.010000
step:     6480 | loss:   3.0923 | norm:   2.0924 | time: 13397.34 | tok/s: 32020.634985 | lr: 0.010000
step:     6490 | loss:   3.2422 | norm:   2.0589 | time: 13417.92 | tok/s: 32027.720005 | lr: 0.010000
step:     6500 | loss:   3.2626 | norm:   2.1957 | time: 13438.47 | tok/s: 32030.675822 | lr: 0.010000
step:     6510 | loss:   3.1914 | norm:   1.5927 | time: 13459.01 | tok/s: 32024.999793 | lr: 0.010000
step:     6520 | loss:   3.0910 | norm:   1.5863 | time: 13479.55 | tok/s: 32027.757323 | lr: 0.010000
step:     6530 | loss:   3.1552 | norm:   1.9173 | time: 13500.13 | tok/s: 32047.465650 | lr: 0.010000
step:     6540 | loss:   3.0749 | norm:   1.6961 | time: 13520.68 | tok/s: 32011.431753 | lr: 0.010000
step:     6550 | loss:   3.1840 | norm:   1.6537 | time: 13541.22 | tok/s: 32010.716002 | lr: 0.010000
step:     6560 | loss:   3.2175 | norm:   2.1308 | time: 13563.74 | tok/s: 32030.246597 | lr: 0.010000
step:     6570 | loss:   3.0901 | norm:   1.6014 | time: 13584.28 | tok/s: 32013.187715 | lr: 0.010000
step:     6580 | loss:   3.2206 | norm:   2.1379 | time: 13604.88 | tok/s: 32016.357136 | lr: 0.010000
step:     6590 | loss:   3.2093 | norm:   1.4892 | time: 13625.47 | tok/s: 32005.311626 | lr: 0.010000
step:     6600 | loss:   3.2013 | norm:   1.5967 | time: 13646.02 | tok/s: 32030.000265 | lr: 0.010000
step:     6610 | loss:   3.1116 | norm:   5.4113 | time: 13666.61 | tok/s: 32011.237901 | lr: 0.010000
step:     6620 | loss:   3.1611 | norm:   2.2917 | time: 13687.20 | tok/s: 31994.515793 | lr: 0.010000
step:     6630 | loss:   3.2370 | norm:   1.9021 | time: 13707.75 | tok/s: 32026.100509 | lr: 0.010000
step:     6640 | loss:   3.1927 | norm:   1.7508 | time: 13728.30 | tok/s: 32019.810655 | lr: 0.010000
step:     6650 | loss:   3.0457 | norm:   1.4991 | time: 13748.85 | tok/s: 32053.287941 | lr: 0.010000
step:     6660 | loss:   3.1542 | norm:   1.7053 | time: 13769.40 | tok/s: 32012.401050 | lr: 0.010000
step:     6670 | loss:   3.0846 | norm:   2.5648 | time: 13789.94 | tok/s: 32020.590224 | lr: 0.010000
step:     6680 | loss:   3.0737 | norm:   1.4836 | time: 13810.50 | tok/s: 32017.047034 | lr: 0.010000
step:     6690 | loss:   3.0959 | norm:   1.8255 | time: 13831.05 | tok/s: 31986.968998 | lr: 0.010000
step:     6700 | loss:   3.1034 | norm:   1.8108 | time: 13851.60 | tok/s: 32011.390746 | lr: 0.010000
step:     6710 | loss:   3.2051 | norm:   1.7285 | time: 13872.15 | tok/s: 32004.488084 | lr: 0.010000
step:     6720 | loss:   3.2399 | norm:   1.7845 | time: 13892.71 | tok/s: 31985.636486 | lr: 0.010000
step:     6730 | loss:   3.5013 | norm:   1.9416 | time: 13913.30 | tok/s: 32002.919374 | lr: 0.010000
step:     6740 | loss:   3.2350 | norm:   1.5879 | time: 13933.85 | tok/s: 31988.390963 | lr: 0.010000
step:     6750 | loss:   3.2909 | norm:   1.9562 | time: 13954.41 | tok/s: 32023.458917 | lr: 0.010000
step:     6760 | loss:   3.2400 | norm:   1.8526 | time: 13975.01 | tok/s: 32009.396421 | lr: 0.010000
step:     6770 | loss:   3.2529 | norm:   1.5189 | time: 13995.55 | tok/s: 31982.354065 | lr: 0.010000
step:     6780 | loss:   3.2729 | norm:   1.9098 | time: 14016.11 | tok/s: 32018.154663 | lr: 0.010000
step:     6790 | loss:   3.2259 | norm:   2.0249 | time: 14036.70 | tok/s: 32028.179017 | lr: 0.010000
step:     6800 | loss:   3.2568 | norm:   1.9938 | time: 14057.24 | tok/s: 32027.272202 | lr: 0.010000
step:     6810 | loss:   3.2426 | norm:   1.7376 | time: 14077.79 | tok/s: 32000.438070 | lr: 0.010000
step:     6820 | loss:   3.2175 | norm:   1.6669 | time: 14098.34 | tok/s: 31986.343671 | lr: 0.010000
step:     6830 | loss:   3.1554 | norm:   1.5761 | time: 14118.90 | tok/s: 32015.380142 | lr: 0.010000
step:     6840 | loss:   3.2688 | norm:   1.9376 | time: 14139.49 | tok/s: 32007.130274 | lr: 0.010000
step:     6850 | loss:   3.2274 | norm:   1.8145 | time: 14160.03 | tok/s: 32018.206876 | lr: 0.010000
step:     6860 | loss:   3.2928 | norm:   1.7037 | time: 14180.59 | tok/s: 31985.357342 | lr: 0.010000
step:     6870 | loss:   3.1961 | norm:   1.5238 | time: 14201.22 | tok/s: 32030.560117 | lr: 0.010000
step:     6880 | loss:   3.2197 | norm:   4.4411 | time: 14221.77 | tok/s: 32038.930364 | lr: 0.010000
step:     6890 | loss:   3.1078 | norm:   1.6591 | time: 14242.32 | tok/s: 31999.413620 | lr: 0.010000
step:     6900 | loss:   3.3789 | norm:   2.4453 | time: 14262.91 | tok/s: 31968.796104 | lr: 0.010000
step:     6910 | loss:   3.1819 | norm:   1.9297 | time: 14283.46 | tok/s: 32006.835848 | lr: 0.010000
step:     6920 | loss:   3.1838 | norm:   3.8863 | time: 14304.01 | tok/s: 31983.961697 | lr: 0.010000
step:     6930 | loss:   3.2707 | norm:   1.6992 | time: 14324.56 | tok/s: 32040.502607 | lr: 0.010000
step:     6940 | loss:   3.1029 | norm:   1.8621 | time: 14345.11 | tok/s: 32022.914236 | lr: 0.010000
step:     6950 | loss:   3.1631 | norm:   1.8126 | time: 14365.66 | tok/s: 32033.158084 | lr: 0.010000
step:     6960 | loss:   3.2157 | norm:   1.4746 | time: 14386.25 | tok/s: 32019.236260 | lr: 0.010000
step:     6970 | loss:   3.1871 | norm:   1.7031 | time: 14406.80 | tok/s: 32009.053496 | lr: 0.010000
step:     6980 | loss:   3.1858 | norm:   1.8335 | time: 14427.35 | tok/s: 32000.866496 | lr: 0.010000
step:     6990 | loss:   3.0676 | norm:   1.4812 | time: 14447.95 | tok/s: 32004.085645 | lr: 0.010000
step:     7000 | loss:   3.1057 | norm:   1.7897 | time: 14468.50 | tok/s: 32008.431033 | lr: 0.010000
step:     7010 | loss:   3.2726 | norm:   1.9005 | time: 14489.05 | tok/s: 32016.946345 | lr: 0.010000
step:     7020 | loss:   3.2663 | norm:   1.7680 | time: 14509.60 | tok/s: 32015.533026 | lr: 0.010000
step:     7030 | loss:   3.1281 | norm:   1.6790 | time: 14530.15 | tok/s: 32030.966954 | lr: 0.010000
step:     7040 | loss:   3.0966 | norm:   1.5345 | time: 14550.70 | tok/s: 32049.438564 | lr: 0.010000
step:     7050 | loss:   3.1167 | norm:   1.7298 | time: 14571.25 | tok/s: 32006.850755 | lr: 0.010000
step:     7060 | loss:   3.0361 | norm:   2.2082 | time: 14591.80 | tok/s: 32015.186242 | lr: 0.010000
step:     7070 | loss:   3.1569 | norm:   1.9098 | time: 14614.10 | tok/s: 32016.599529 | lr: 0.010000
step:     7080 | loss:   3.1642 | norm:   1.5201 | time: 14634.66 | tok/s: 32008.867127 | lr: 0.010000
step:     7090 | loss:   3.1263 | norm:   1.7432 | time: 14655.21 | tok/s: 31998.810157 | lr: 0.010000
step:     7100 | loss:   3.3054 | norm:   1.6163 | time: 14675.76 | tok/s: 31993.309258 | lr: 0.010000
step:     7110 | loss:   3.1462 | norm:   1.6628 | time: 14696.32 | tok/s: 32008.896946 | lr: 0.010000
step:     7120 | loss:   3.3099 | norm:   2.3751 | time: 14716.88 | tok/s: 32017.446070 | lr: 0.010000
step:     7130 | loss:   3.0715 | norm:   1.4407 | time: 14737.44 | tok/s: 32005.244548 | lr: 0.010000
step:     7140 | loss:   3.3753 | norm:   2.1936 | time: 14758.03 | tok/s: 32000.251802 | lr: 0.010000
step:     7150 | loss:   2.9929 | norm:   1.7331 | time: 14778.59 | tok/s: 31999.123061 | lr: 0.010000
step:     7160 | loss:   3.1441 | norm:   1.9047 | time: 14799.15 | tok/s: 32002.885840 | lr: 0.010000
step:     7170 | loss:   3.1679 | norm:   1.7567 | time: 14819.71 | tok/s: 32022.142015 | lr: 0.010000
